% Model:              GRACE_stlshield_2.mph
% Version:            COMSOL 5.6.0.341
% Date:               Jul 9 2021, 14:49
% Dimension:          3
% Nodes:              294
% Expressions:        2
% Description:        Magnetic Field, Magnetic Field Gradient
% Length unit:        m
% x                       y                        z                        log10(mf.Bx)                                      log10(d(laginterp(2,mf.Bx),x))
-0.033480465071169696     0                        0                        -8.837502057920616                                -7.1483223390485255+1.3643763538418412i
-0.03190088271088318      0                        0                        -8.88335407660055                                 -6.851760931087088+1.3643763538418412i
-0.031422969523201255     0                        0                        -8.906269820661912                                -6.851760931087104+1.3643763538418412i
-0.03182278340640099      0                        0                        -8.887017228362442                                -6.851760931087092+1.3643763538418412i
-0.02788841032331324      0                        0                        -9.081584652745013                                -7.132207820646663+1.3643763538418412i
-0.025999999999999995     0                        0                        -9.161494432443384                                -7.132207820645482+1.3643763538418412i
-0.027900669199419248     0                        0                        -9.068217951214677                                -6.95247218368306+1.3643763538418412i
-0.028315866085042773     0                        0                        -9.045294910121669                                -6.952472183683069+1.3643763538418412i
0.02717546453162467       0                        0                        -8.026473569180066                                -5.9973653725098055
0.027788042735146234      0                        0                        -8.00245714310894                                 -6.037897479008991
0.027994491136371202      0                        0                        -7.994271435700573                                -6.037897479008904
0.026700076862893052      0                        0                        -8.049131493886627                                -5.997365372509551
0.025999999999999968      0                        0                        -8.078778828380532                                -6.058996769824552
0.02601064684847665       0                        0                        -8.079975281973475                                -6.03646097352644
-0.03415240926550464      0                        0                        -8.823465518050016                                -7.14832233904858+1.3643763538418412i
-0.03382378888250054      0                        0                        -8.83027354955363                                 -7.148322339048554+1.3643763538418412i
-0.03736500000000004      0                        0                        -8.786941453175643                                -7.192118209533974+1.3643763538418412i
-0.03689048627824082      0                        0                        -8.79512500203789                                 -7.1921182095340335+1.3643763538418412i
-0.03504214368157549      0                        0                        -8.807404087560034                                -7.220811028428068+1.3643763538418412i
-0.03471072094343858      0                        0                        -8.81299589976481                                 -7.220811028428194+1.3643763538418412i
-0.015914667077825906     0                        0                        -9.411424808225263                                -7.881627391231491+1.3643763538418412i
-0.015015850743583387     0                        0                        -9.424850863099703                                -7.881627391271768+1.3643763538418412i
-0.016000000000000042     0                        0                        -9.426173795616966                                -9.026439768820381+1.3643763538418412i
-0.015000000000000041     0                        0                        -9.425181960097664                                -7.680924500829278+1.3643763538418412i
0.015038762512258608      0                        0                        -8.603125528872612                                -6.446180998334338
0.015871801576384653      0                        0                        -8.554075593236124                                -6.446180998334848
0.014999999999999986      0                        0                        -8.60595478620653                                 -6.476123404795098
0.01599999999999996       0                        0                        -8.547903164476647                                -6.441223278859909
-0.038880636355618836     0                        0                        -6.3840275520587655+1.3643763538418412i           -3.437667400730172+1.3643763538418412i
-0.038921412960064516     0                        0                        -6.399968031609166+1.3643763538418412i            -3.4376674007301724+1.3643763538418412i
-0.03892435689599935      0                        0                        -6.396035835752641+1.3643763538418412i            -3.4153213264893405+1.3643763538418412i
-0.03896201826244697      0                        0                        -6.411970311211339+1.3643763538418412i            -3.4153213264893414+1.3643763538418412i
0.03842848280803826       0                        0                        -5.5329522313676955+1.3643763538418412i           -2.4489981262292426+1.3643763538418412i
0.03853675357752259       0                        0                        -5.4784618886621494+1.3643763538418412i           -2.4465279340882384+1.3643763538418412i
0.03868710165072545       0                        0                        -5.4133230926550135+1.3643763538418412i           -2.4465279340882433+1.3643763538418412i
-0.025369071695675927     0                        0                        -9.18775875247826                                 -7.192958573451925+1.3643763538418412i
-0.02511604648877122      0                        0                        -9.192041975487731                                -7.251630496185178+1.3643763538418412i
-0.025102926916853757     0                        0                        -9.19253898412448                                 -7.251630496185215+1.3643763538418412i
-0.025072998421384746     0                        0                        -9.19461201952578                                 -7.103569313187796+1.3643763538418412i
-0.024500000000000022     0                        0                        -9.226439100056004                                -7.33639866844681+1.3643763538418412i
-0.024442519930579665     0                        0                        -9.23292781171905                                 -7.3742109775505424+1.3643763538418412i
